,placa,ESTADO_VENTA,Marca,Referencia,Modelo,KILOMETRAJE,id_veh,PRECIO_VENTA,Clase,valor_asegurado,Ciudad
7404,STA823,Nuevos,Mazda,2 [2],2024,8241.0,5601190,75700000.0,AUTOMOVIL,73800.0,Medellín
7405,PDK932,Usados,Renault,Duster Oroch,2017,,8021002,42400000.0,PICKUP DOBLE CAB,52000.0,Bogotá
7406,VIU309,Nuevos,Mazda,Cx30,2023,,5606103,96700000.0,CAMIONETA PASAJ.,0.0,Barranquilla
7407,GEO207,Nuevos,Renault,Logan [2] [fl],2025,,8001202,60197731.0,AUTOMOVIL,64200.0,Cartagena
7408,XAH768,Usados,Kia,Cerato [4],2017,,4601234,55700000.0,AUTOMOVIL,54400.0,Barranquilla
7409,ZQE522,Usados,Chevrolet,Sail,2018,,1601256,35400000.0,AUTOMOVIL,33800.0,Bogotá
7410,OGC293,Usados,Volkswagen,Voyage,2020,,9201265,47700000.0,AUTOMOVIL,47700.0,Cali
7411,OLX611,Usados,Mazda,2 [2],2010,,5601105,30000000.0,AUTOMOVIL,26500.0,Cali
7412,WTE642,Nuevos,Volkswagen,Gol [5],2022,,9201274,60500000.0,AUTOMOVIL,59100.0,Bucaramanga
7413,LKL855,Usados,Hyundai,I10,2013,,3201295,27800000.0,AUTOMOVIL,30200.0,Medellín
7414,NWN670,Nuevos,Jmc,Jx,2022,,15804023,84200000.0,CAMION,84200.0,Villavicencio
7415,OKN050,Usados,Volkswagen,Teramont,2023,,9206072,205684000.0,CAMIONETA PASAJ.,0.0,Medellín
7416,SOF765,Nuevos,Kia,K3 Cross,2025,,4601831,94490000.0,,,Cúcuta
7417,WXA902,Nuevos,Mg,Zs,2025,1559.0,6106002,74990000.0,CAMIONETA PASAJ.,69800.0,Bogotá
7418,TMO718,Usados,Chevrolet,Onix [2],2022,,1601339,64957000.0,AUTOMOVIL,57100.0,Cali
7419,VQI866,Usados,Ford,Escape [3] [fl],2013,,3008052,53520333.0,CAMPERO,48900.0,Cartagena
7420,GCK819,Nuevos,Renault,Duster [2],2024,,8006065,95700000.0,CAMIONETA PASAJ.,87400.0,Medellín
7421,FGU963,Nuevos,Kia,Picanto [3],2025,,4601318,63000000.0,AUTOMOVIL,0.0,Bogotá
7422,GHS716,Usados,Chevrolet,Spark [3],2019,,1601324,38300000.0,AUTOMOVIL,37000.0,Bogotá
7423,CMK989,Nuevos,Volkswagen,Gol [5],2021,,9201138,39990000.0,AUTOMOVIL,0.0,Cartagena
7424,WBP027,Usados,Renault,Captur,2019,9939.0,8006056,73800000.0,CAMIONETA PASAJ.,65000.0,Cali
7425,BPN185,Usados,Renault,Sandero,2014,33244.0,8001157,32600000.0,AUTOMOVIL,31700.0,Barranquilla
7426,FNY255,Nuevos,Mazda,Cx5 [fl],2022,25593.0,5606089,118100000.0,CAMIONETA PASAJ.,133500.0,Cúcuta
7427,FMP910,Nuevos,Mazda,Cx30,2023,,5606111,130400000.0,CAMIONETA PASAJ.,120000.0,Villavicencio
7428,MEQ346,Nuevos,Mazda,3,2017,,5601143,70000000.0,AUTOMOVIL,64800.0,Barranquilla
7429,JTR585,Nuevos,Jmc,Jx,2023,24577.0,15804023,98990000.0,CAMION,94500.0,Ibagué
7430,OZZ714,Usados,Kia,Rio,2022,200.0,4601304,66900000.0,AUTOMOVIL,60200.0,Santa Marta
7431,VRA251,Nuevos,Kia,Picanto [3],2025,,2199,58895100.0,,,Bogotá
7432,YST259,Usados,Mercedes Benz,Glc 220d,2017,,5806052,122200000.0,CAMIONETA PASAJ.,122200.0,Santa Marta
7433,GRA199,Nuevos,Renault,Kwid,2020,,8001196,37300000.0,AUTOMOVIL,33200.0,Cali
7434,VYA990,Usados,Renault,Stepway,2019,27494.0,8001177,51400000.0,AUTOMOVIL,48000.0,Bogotá
7435,LXV426,Usados,Kia,Rio,2015,,4601093,28600000.0,AUTOMOVIL,29200.0,Bogotá
7436,ZON652,Usados,Renault,Stepway,2018,,8001176,46400000.0,AUTOMOVIL,43500.0,Bogotá
7437,RYI044,Nuevos,Volkswagen,Voyage,2019,24141.0,9201225,40300000.0,AUTOMOVIL,40300.0,Villavicencio
7438,RRZ209,Nuevos,Kia,Sportage [4],2025,,4606152,154990000.0,CAMIONETA PASAJ.,148800.0,Barranquilla
7439,YYV891,Nuevos,Volkswagen,Virtus,2021,,9201255,68600000.0,AUTOMOVIL,62400.0,Bogotá
7440,BWG077,Usados,Renault,Sandero,2010,,8001122,20100000.0,AUTOMOVIL,24100.0,Medellín
7441,FRJ635,Nuevos,Bmw,G 310,2023,,817066,26500000.0,MOTOCICLETA,23900.0,Soacha
7442,RYN028,Nuevos,Chevrolet,Beat,2022,,1601320,50300000.0,AUTOMOVIL,43200.0,Ibagué
7443,DAC427,Usados,Hyundai,Elantra,2013,,3201276,42300000.0,AUTOMOVIL,41100.0,Santa Marta
7444,LJS780,Nuevos,Mazda,Cx5 [fl],2023,,5606109,158778000.0,CAMIONETA PASAJ.,140000.0,Bogotá
7445,OZJ179,Usados,,,2018,74326.0,1601309,34300000.0,AUTOMOVIL,42100.0,Bogotá
7446,EQY372,Usados,Ford,Edge,2013,,3008047,59000000.0,CAMPERO,61700.0,Barranquilla
7447,RLU014,Usados,Nissan,Kicks,2020,,6406130,68725000.0,CAMIONETA PASAJ.,70100.0,Bogotá
7448,VLY442,Nuevos,Suzuki,S.presso,2023,,8801056,39300000.0,AUTOMOVIL,39800.0,Bogotá
7449,PYQ647,Nuevos,Renault,Logan [2] [fl],2022,,8001200,47140866.0,AUTOMOVIL,46900.0,Bogotá
7450,GTV569,Nuevos,Hyundai,Graviti,2023,,3201388,66990000.0,AUTOMOVIL,64900.0,Bogotá
7451,YXE347,Usados,Ford,Ecosport [2],2014,,3006127,46700000.0,CAMIONETA PASAJ.,41500.0,Bogotá
7452,ZPO618,Nuevos,Renault,Sandero [2] [fl],2023,0.0,8001205,54780000.0,AUTOMOVIL,53800.0,Cúcuta
7453,BWN904,Usados,Nissan,Qashqai [3],2016,,6408115,75200000.0,CAMPERO,71400.0,Santa Marta
7454,JMJ200,Nuevos,Dfac,Dfa,2023,0.0,38704020,171990000.0,CAMION,194400.0,Cali
7455,TLC507,Usados,Chevrolet,Sail,2016,,405,35772000.0,,,Bogotá
7456,NJD296,Nuevos,Kia,Sportage [4],2025,,2229,155990000.0,,,Bogotá
7457,GBO213,Usados,Hyundai,Tucson,2010,,3206057,40200000.0,CAMIONETA PASAJ.,40500.0,Bogotá
7458,BHP166,Nuevos,Kia,Rio R,2016,,4601207,44800000.0,AUTOMOVIL,41100.0,Medellín
7459,IDA868,Nuevos,Nissan,Frontier [2] [fl],2022,,6406144,140000000.0,CAMIONETA PASAJ.,128700.0,Medellín
7460,QVB150,Nuevos,Mazda,Cx5 [fl],2023,30278.0,5606109,158778000.0,CAMIONETA PASAJ.,140000.0,Villavicencio
7461,FPJ490,Nuevos,Foton,Frr-s,2025,7206.0,18904089,164990000.0,CAMION,169200.0,Medellín
7462,TQA870,Nuevos,Chevrolet,Tracker,2019,,1606229,69000000.0,CAMIONETA PASAJ.,0.0,Bogotá
7463,RRD387,Nuevos,Honda,Wrv,2023,,1494,99989999.0,,,Bogotá
7464,NJH019,Usados,Bmw,R,2022,,817074,129200000.0,MOTOCICLETA,101500.0,Bogotá
7465,HJU472,Usados,,,2019,,3006124,109573144.908,CAMIONETA PASAJ.,0.0,Soacha
7466,KGE456,Nuevos,Mazda,Cx30,2025,,5606128,148550000.0,CAMIONETA PASAJ.,140100.0,Bogotá
7467,KDD067,Usados,Nissan,Kicks,2020,,6406132,71500000.0,CAMIONETA PASAJ.,75400.0,Cartagena
7468,IRA634,Usados,Chevrolet,Sail,2014,,1601254,27500000.0,AUTOMOVIL,27400.0,Cali
7469,OYI461,Usados,Chevrolet,Sail,2017,,1601255,33400000.0,AUTOMOVIL,30200.0,Medellín
7470,TYY405,Nuevos,Citroen,C4 [2],2022,,1806038,78300000.0,CAMIONETA PASAJ.,66700.0,Bogotá
7471,UGN868,Usados,Chevrolet,Spark [3],2016,,1601275,34987875.0,AUTOMOVIL,32700.0,Ibagué
7472,JQL256,Nuevos,Kia,Picanto [3],2025,,4601331,59947000.0,AUTOMOVIL,51200.0,Bogotá
7473,CXU976,Usados,Volkswagen,Gol [3],2014,103803.0,9201173,31700000.0,AUTOMOVIL,31900.0,Medellín
7474,CIA750,Nuevos,Suzuki,Swift [4],2022,1224.0,8801053,57710000.0,AUTOMOVIL,50400.0,Ibagué
7475,XEU989,Usados,Mazda,3 [3],2020,,5601142,73400000.0,AUTOMOVIL,75300.0,Bogotá
7476,LSF164,Nuevos,Ford,Ranger,2023,9660.0,3021092,155305560.0,PICKUP DOBLE CAB,133100.0,Santa Marta
7477,NIR592,Nuevos,Renault,Kwid,2021,,8001195,44000000.0,AUTOMOVIL,36300.0,Cúcuta
7478,PNN047,Usados,Hyundai,Tucson,2016,,3206083,77600000.0,CAMIONETA PASAJ.,67700.0,Santa Marta
7479,QCD346,Nuevos,Suzuki,S-cross,2020,,8806016,74500000.0,CAMIONETA PASAJ.,63000.0,Soacha
7480,DOR372,Nuevos,Kia,Picanto [3],2022,,4601296,55090000.0,AUTOMOVIL,0.0,Bucaramanga
7481,HKQ524,Usados,Chevrolet,Tracker,2016,,1606222,45900000.0,CAMIONETA PASAJ.,40200.0,Bucaramanga
7482,VWX483,Nuevos,Kia,Picanto [3],2020,,4601252,47300000.0,AUTOMOVIL,48000.0,Medellín
7483,YWG133,Nuevos,Kia,Seltos,2023,,4606145,108800000.0,CAMIONETA PASAJ.,99900.0,Cali
7484,JSW141,Nuevos,Jetour,X70,2023,9265.0,43506001,84990000.0,CAMIONETA PASAJ.,88200.0,Ibagué
7485,HJX649,Nuevos,Ford,Ranger,2022,32708.0,3021076,170400000.0,PICKUP DOBLE CAB,163400.0,Bogotá
7486,JOT570,Nuevos,Suzuki,Swift [3],2023,,8801558,56705000.0,,,Bogotá
7487,SBQ907,Usados,Chevrolet,Captiva,2015,,1606221,40600000.0,CAMIONETA PASAJ.,36600.0,Bogotá
7488,JTQ532,Nuevos,Mazda,Cx30,2023,,5606111,113450000.0,CAMIONETA PASAJ.,120000.0,Bogotá
7489,WYT064,Nuevos,Nissan,Np 300 Frontier [2],2016,0.0,6421064,105700000.0,PICKUP DOBLE CAB,85800.0,Cúcuta
7490,IBX149,Usados,Mazda,Cx30,2022,,5606100,109300000.0,CAMIONETA PASAJ.,87700.0,Ibagué
7491,BXE778,Nuevos,Ford,Edge [2],2023,,3006136,157990000.0,CAMIONETA PASAJ.,122500.0,Medellín
7492,WXP938,Usados,Ford,Escape [3],2016,,3008055,73000000.0,CAMPERO,66200.0,Medellín
7493,LDW442,Usados,Renault,Logan [2],2020,,8001189,42400000.0,AUTOMOVIL,41200.0,Ibagué
7494,DML307,Nuevos,Chevrolet,Onix [2],2022,,1601343,57590000.0,AUTOMOVIL,58700.0,Cartagena
7495,TYG207,Usados,Renault,Stepway,2022,,8001210,61600000.0,AUTOMOVIL,61300.0,Barranquilla
7496,EXN331,Usados,Renault,Duster,2013,,8006033,39600000.0,CAMIONETA PASAJ.,39100.0,Barranquilla
7497,XOT209,Usados,Nissan,Qashqai [3],2016,,6406125,66600000.0,CAMIONETA PASAJ.,57100.0,Cartagena
7498,HIA189,Usados,Mazda,3 [3],2018,,5601141,66500000.0,AUTOMOVIL,58700.0,Cali
7499,ZXJ168,Nuevos,Mazda,2 [2],2023,,5601190,68500000.0,AUTOMOVIL,74500.0,Cúcuta
7500,GII661,Nuevos,Mitsubishi,Xpander,2024,10.0,6206103,134900000.0,CAMIONETA PASAJ.,121800.0,Barranquilla
7501,CDI324,Usados,,,2023,104200.0,11310008,118000000.0,CARROTANQUE,0.0,Santa Marta
7502,THT923,Nuevos,Mazda,3 [3],2025,10.0,5601202,130400000.0,AUTOMOVIL,121300.0,Cartagena
7503,ZST994,Usado,CHEVROLET,trooper,2001,,1608013,31400000.0,CAMPERO,34100.0,Medellín
7504,MAS370,Usados,,,2023,20382.0,8001222,52000000.0,AUTOMOVIL,0.0,Cartagena
7505,NFK536,Nuevos,Peugeot,2008 [2],2022,0.0,6806061,86900000.0,CAMIONETA PASAJ.,73700.0,Soacha
7506,TSG459,Usados,Chevrolet,Spark [3],2014,,1601274,31100000.0,AUTOMOVIL,30800.0,Pereira
7507,PHY305,Usados,Chevrolet,Beat,2022,,1601320,44500000.0,AUTOMOVIL,43200.0,Bucaramanga
7508,TYU764,Usados,Suzuki,Swift [3],2022,,8801057,65100000.0,AUTOMOVIL,60200.0,Medellín
7509,DYU481,Nuevos,Suzuki,Swift [4],2022,,8801057,63800000.0,AUTOMOVIL,60200.0,Bogotá
7510,ARP797,Nuevos,Kia,Rio,2022,,4601258,62740000.0,AUTOMOVIL,60700.0,Cartagena
7511,YTY261,Nuevos,Ford,Fiesta [7],2016,,3001139,41800000.0,AUTOMOVIL,38800.0,Cali
7512,HQA044,Usados,Renault,Koleos [1],2011,,8006030,37700000.0,CAMIONETA PASAJ.,38100.0,Cali
7513,RUF166,Usados,Mazda,Cx5 [fl],2020,,5606090,120700000.0,CAMIONETA PASAJ.,107200.0,Medellín
7514,BVW540,Nuevos,Kia,K3 Cross,2025,,4601831,94990001.0,,,Cartagena
7515,ZXO586,Nuevos,Suzuki,Swift [3],2023,,8801053,51600000.0,AUTOMOVIL,52700.0,Ibagué
7516,HHR326,Nuevos,Ford,Bronco Sport,2021,,3006148,172000000.0,CAMIONETA PASAJ.,127400.0,Soledad
7517,ROV248,Nuevos,Byd,Seagull,2025,17.0,11101033,82990000.0,AUTOMOVIL,80900.0,Cartagena
7518,TTL284,Usados,Chevrolet,Sail,2017,,1601254,32200000.0,AUTOMOVIL,30300.0,Soacha
7519,EGK091,Nuevos,Volkswagen,Taos,2022,,9206088,122000000.0,CAMIONETA PASAJ.,107400.0,Ibagué
7520,AHC037,Usados,Renault,Sandero,2012,,8001117,27400000.0,AUTOMOVIL,27600.0,Medellín
7521,DDO004,Usados,Kia,Cerato Forte,2011,,4601119,33200000.0,AUTOMOVIL,31100.0,Bogotá
7522,MPS186,Usados,Chevrolet,Sail,2016,,1601291,31100000.0,AUTOMOVIL,28900.0,Santa Marta
7523,QID326,Usados,Kia,Rio,2015,,4601093,28600000.0,AUTOMOVIL,29200.0,Bogotá
7524,JRV849,Usados,Renault,Koleos [1],2015,,8008016,57900000.0,CAMPERO,53600.0,Bogotá
7525,AFF580,Nuevos,Foton,Frr-s,2022,,18904066,170000000.0,CAMION,162300.0,Soacha
7526,SKY678,Nuevos,Mercedes Benz,Gls 450,2022,,5806081,409000000.0,CAMIONETA PASAJ.,361400.0,Medellín
7527,UQS789,Usados,Kia,Rio R,2016,,4601203,40700000.0,AUTOMOVIL,37500.0,Soacha
7528,ZAU254,Nuevos,Suzuki,S-cross,2022,,8806018,78500000.0,CAMIONETA PASAJ.,72600.0,Bogotá
7529,BZH739,Usados,Renault,Logan [2],2017,50000.0,8001183,42000000.0,AUTOMOVIL,39200.0,Cali
7530,NNH233,Nuevos,Mazda,Cx3,2019,,5606085,89200000.0,CAMIONETA PASAJ.,85900.0,Medellín
7531,TYE519,Usados,Chevrolet,Spark [3],2017,,1601274,35000000.0,AUTOMOVIL,35600.0,Cúcuta
7532,WXW749,Usados,Ford,Ecosport [2],2015,90102.0,3006130,47061250.0,CAMIONETA PASAJ.,42900.0,Cali
7533,SBX793,Nuevos,Ford,Ranger [5] [fl],2021,,3021085,226300000.0,PICKUP DOBLE CAB,211400.0,Bucaramanga
7534,VSH476,Usados,Ford,Ranger,2020,,3021079,122100000.0,PICKUP DOBLE CAB,121400.0,Soacha
7535,ZUT618,Nuevos,Jmc,Jx,2022,,15804023,82000000.0,CAMION,84200.0,Medellín
7536,BAM656,Nuevos,Karry,Yoyo,2024,5110.0,41807001,57900000.0,CAMIONETA REPAR,49800.0,Bucaramanga
7537,CGY799,Usados,Volkswagen,Voyage,2015,,9201169,34300000.0,AUTOMOVIL,34300.0,Bogotá
7538,BKN743,Nuevos,Renault,Kwid [fl],2025,,154872,50320000.0,,,Medellín
7539,QRV499,Nuevos,Foton,Frr-s,2022,,18904066,160290000.0,CAMION,162300.0,Bogotá
7540,ITV203,Nuevos,Foton,Tunland,2020,,18921001,93600000.0,PICKUP DOBLE CAB,87300.0,Ibagué
7541,MHN069,Nuevos,Nissan,Np 300 Frontier [2],2020,,6411092,126400000.0,CHASIS,126400.0,Soledad
7542,OQN513,Nuevos,Jac,Hfc1040kn,2024,0.0,11304029,127000000.0,CAMION,0.0,Cartagena
7543,VEL912,Nuevos,Volkswagen,Polo [6],2024,,9201282,63990000.0,AUTOMOVIL,64400.0,Medellín
7544,TXR336,Usados,Kia,Sportage [4],2015,,4606093,53500000.0,CAMIONETA PASAJ.,50700.0,Cúcuta
7545,FWB515,Nuevos,Foton,Tunland [fl],2025,,18921007,146947000.0,PICKUP DOBLE CAB,144200.0,Bogotá
7546,WSJ280,Usados,Chevrolet,Sail,2017,,1601312,33400000.0,AUTOMOVIL,31400.0,Ibagué
7547,JWT171,Usados,Volkswagen,Jetta [6],2015,,9201198,56000000.0,AUTOMOVIL,51400.0,Cartagena
7548,QUT229,Usados,Mitsubishi,Montero Sport [5],2017,81577.0,6206089,93500000.0,CAMIONETA PASAJ.,138500.0,Bogotá
7549,GNC229,Usados,Chevrolet,Tracker,2016,,1606222,46000000.0,CAMIONETA PASAJ.,40200.0,Cali
7550,SWF856,Usados,Hyundai,Tucson Ix 35,2013,,3206065,52200000.0,CAMIONETA PASAJ.,49100.0,Pereira
7551,AYD242,Usados,Kia,Picanto [3],2022,,4601251,47400000.0,AUTOMOVIL,48200.0,Cúcuta
7552,TUM331,Nuevos,Seat,Arona,2023,,8206013,85990000.0,CAMIONETA PASAJ.,78700.0,Bucaramanga
7553,CAX568,Usados,Kia,Carens [3],2018,,4606089,72600000.0,CAMIONETA PASAJ.,67000.0,Medellín
7554,SIE057,Nuevos,Volkswagen,Gol [5],2022,13016.0,9201264,53700000.0,AUTOMOVIL,51000.0,Bogotá
7555,JGF138,Usados,Chevrolet,Sail,2017,,1601254,32200000.0,AUTOMOVIL,30300.0,Medellín
7556,YQS202,Usados,Chevrolet,Sail,2016,,1601256,32700000.0,AUTOMOVIL,30400.0,Bucaramanga
7557,GVS515,Nuevos,Suzuki,S-cross,2022,,8806016,72200000.0,CAMIONETA PASAJ.,68800.0,Bogotá
7558,BNU933,Usados,Ford,Escape [3],2017,31159.0,3008060,82000000.0,CAMPERO,72200.0,Medellín
7559,DEQ302,Nuevos,Chevrolet,Nhr [1],2023,,1612203,106810000.0,FURGON,130800.0,Pereira
7560,WRL443,Usados,Chevrolet,Beat,2019,48172.0,1601322,38900000.0,AUTOMOVIL,38700.0,Medellín
7561,KMZ125,Nuevos,Kia,Rio,2022,,4601315,69200000.0,AUTOMOVIL,61200.0,Cali
7562,HJE339,Nuevos,Foton,Fhr,2022,,18904068,115990000.0,CAMION,109200.0,Pereira
7563,YNW649,Nuevos,Foton,Frr-s,2023,1572.0,18911057,152990000.0,CHASIS,172900.0,Cartagena
7564,RMM853,Nuevos,Foton,Frr-s,2023,0.0,18904074,213990000.0,CAMION,178500.0,Bogotá
7565,JGR083,Nuevos,Volkswagen,T-cross,2021,,9206078,90300000.0,CAMIONETA PASAJ.,78000.0,Soacha
7566,HJM050,Usados,Ford,Fiesta [4],2016,,1088,45900000.0,,,Bogotá
7567,KTQ583,Nuevos,Volkswagen,Nivus,2024,,9206083,112990000.0,CAMIONETA PASAJ.,93700.0,Medellín
7568,MKJ920,Nuevos,Foton,Frr-s,2022,0.0,18904066,175990000.0,CAMION,162300.0,Cali
7569,FKO274,Usados,Audi,Q5,2018,,608015,126400000.0,CAMPERO,107900.0,Bogotá
7570,RLJ853,Nuevos,Volkswagen,Virtus,2022,,9201255,69080000.0,AUTOMOVIL,66900.0,Bogotá
7571,DQR827,Usados,Volkswagen,Gol [6],2020,3402.0,9201263,45900000.0,AUTOMOVIL,45900.0,Medellín
7572,QTK762,Usados,Renault,Stepway [2],2017,,8001177,45000000.0,AUTOMOVIL,43800.0,Bogotá
7573,SVD665,Usados,Nissan,Kicks,2017,,6406132,66600000.0,CAMIONETA PASAJ.,57200.0,Bogotá
7574,DBE345,Usados,Chevrolet,Sail,2014,,1601254,27500000.0,AUTOMOVIL,27400.0,Bogotá
7575,KET727,Usados,Renault,Logan [2],2019,,8001187,39100000.0,AUTOMOVIL,36800.0,Cartagena
7576,ZQK864,Nuevos,Volkswagen,T-cross,2021,,9206078,90300000.0,CAMIONETA PASAJ.,78000.0,Medellín
7577,KAC569,Nuevos,Kia,Picanto [3],2023,,4601317,52700000.0,AUTOMOVIL,54600.0,Medellín
7578,ILZ651,Nuevos,Foton,Frr-s,2021,,18904066,146100000.0,CAMION,146100.0,Cali
7579,JEN454,Nuevos,Mazda,2 [2],2024,,2431,93553000.0,,,Soacha
7580,AWR029,Usados,Ford,Escape [3],2015,74324.0,3008052,71900000.0,CAMPERO,57700.0,Soacha
7581,ZWH512,Usados,Mazda,Cx5 [fl],2018,25057.0,5606079,93200000.0,CAMIONETA PASAJ.,84300.0,Ibagué
7582,NWI676,Usado,HYUNDAI,accent verna,1996,,3201178,8200000.0,AUTOMOVIL,0.0,Medellín
7583,WJC746,Usados,Mazda,3 [3],2023,7560.0,5601201,105204000.0,AUTOMOVIL,96500.0,Cúcuta
7584,ZQR748,Nuevos,Mitsubishi,L200 [5] [fl],2023,0.0,6221031,168900000.0,PICKUP DOBLE CAB,0.0,Medellín
7585,MDV020,Usados,,,2015,72828.0,1601291,35877715.032,AUTOMOVIL,27600.0,Medellín
7586,LDU502,Nuevos,Foton,Fhr,2023,0.0,18904068,128990000.0,CAMION,133700.0,Bogotá
7587,EKI138,Usados,Volkswagen,Gol [6],2017,,9201222,38895375.0,AUTOMOVIL,37100.0,Soacha
7588,QZG143,Nuevos,Mazda,3 [3],2020,,5601182,84200000.0,AUTOMOVIL,73000.0,Medellín
7589,MNV286,Nuevos,Byd,Qin [2],2024,,11101027,129900000.0,AUTOMOVIL,127800.0,Cali
7590,KGX826,Nuevos,Suzuki,S.presso,2023,,8801055,45000000.0,AUTOMOVIL,38900.0,Villavicencio
7591,HUV809,Usados,Bmw,X4,2021,,808060,221200000.0,CAMPERO,184700.0,Bucaramanga
7592,JPF364,Nuevos,Mercedes Benz,Gle 450,2021,,5806073,340100000.0,CAMIONETA PASAJ.,266700.0,Bogotá
7593,BPE014,Usados,Ford,Fiesta [4],2014,,3001136,36500000.0,AUTOMOVIL,33600.0,Pereira
7594,SGZ929,Nuevos,Kia,Picanto [3],2022,,4601251,42550000.0,AUTOMOVIL,48200.0,Cali
7595,MRR063,Nuevos,Jmc,Jx,2024,19222.0,15804023,103490000.0,CAMION,0.0,Santa Marta
7596,UTD989,Nuevos,Harley Davidson,Softail,2023,,3317102,122990000.0,MOTOCICLETA,121400.0,Bogotá
7597,IPK839,Nuevos,Chevrolet,Blazer,2020,,1606242,127168090.0,CAMIONETA PASAJ.,125900.0,Bogotá
7598,WTU274,Nuevos,Mazda,Cx30,2022,,5606100,90160000.0,CAMIONETA PASAJ.,87700.0,Pereira
7599,WOZ661,Usados,Ford,Fiesta [4],2015,,3001135,41700000.0,AUTOMOVIL,36200.0,Cúcuta
7600,JED450,Usados,Kia,Picanto [3],2020,1.0,4601254,45000000.0,AUTOMOVIL,48400.0,Bogotá
7601,TKT687,Usados,Renault,Sandero,2016,,8001151,30450000.0,AUTOMOVIL,32800.0,Cúcuta
7602,IEX072,Usados,,,2023,7868.0,3721001,,,,Bogotá
7603,XKD090,Nuevos,Chevrolet,Sail,2020,,1601312,40500000.0,AUTOMOVIL,38100.0,Ibagué
7604,OMZ623,Nuevos,Kia,Picanto [3],2023,,4601252,55000000.0,AUTOMOVIL,55600.0,Bogotá
7605,LVM140,Nuevos,Chevrolet,Onix [fl],2020,0.0,1601331,52900000.0,AUTOMOVIL,49200.0,Cali
7606,AZP573,Nuevos,Mazda,Cx30,2022,,5606100,110600000.0,CAMIONETA PASAJ.,87700.0,Cartagena
7607,PPL177,Nuevos,Chevrolet,Onix [fl],2019,2048.0,1601331,55000000.0,AUTOMOVIL,45000.0,Medellín
7608,PBM333,Nuevos,Chevrolet,Onix [fl],2018,0.0,1601331,47890000.0,AUTOMOVIL,41500.0,Bogotá
7609,ZYY949,Nuevos,Volkswagen,Polo [6],2022,,9201260,65490000.0,AUTOMOVIL,65000.0,Bogotá
7610,ZRI979,Nuevos,Mazda,2 [2],2025,,2431,87400000.0,,,Bucaramanga
7611,NOQ769,Usados,Bmw,X6,2018,,808050,218700000.0,CAMPERO,194900.0,Cartagena
7612,MXE438,Nuevos,Volkswagen,Delivery,2022,16.0,9211037,163700000.0,CHASIS,163700.0,Barranquilla
7613,YMC394,Usados,Mazda,3 [3],2018,,5601143,75600000.0,AUTOMOVIL,66500.0,Medellín
7614,EHN576,Usados,Bmw,220i,2020,37845.0,801363,139900000.0,AUTOMOVIL,119800.0,Medellín
7615,NDC047,Usados,Hyundai,Elantra,2017,,3201342,55900000.0,AUTOMOVIL,55200.0,Barranquilla
7616,DQQ053,Nuevos,Mazda,Cx30,2024,,183559,138911000.0,,,Bogotá
7617,BDZ979,Nuevos,Volkswagen,T-cross,2021,,9206079,80990000.0,CAMIONETA PASAJ.,76500.0,Medellín
7618,VQF652,Usados,Chevrolet,Spark [3],2018,,1601308,31400000.0,AUTOMOVIL,29200.0,Medellín
7619,MLU083,Nuevos,Kia,K3,2025,,4601328,79201900.0,AUTOMOVIL,73500.0,Bogotá
7620,DCT487,Nuevos,Chevrolet,Sail,2016,0.0,1601256,37900000.0,AUTOMOVIL,30400.0,Cúcuta
7621,ZCM679,Usados,Renault,Stepway,2016,,8001156,42155750.0,AUTOMOVIL,39700.0,Soledad
7622,GBJ880,Nuevos,Dodge,Journey,2019,,2406045,71700000.0,CAMIONETA PASAJ.,59000.0,Ibagué
7623,OZB904,Nuevos,Suzuki,Swift [3],2022,,8801057,65000000.0,AUTOMOVIL,60200.0,Ibagué
7624,BQT013,Nuevos,Jac,Hfc1035,2024,,11312058,120500000.0,FURGON,120500.0,Pereira
7625,HVX762,Usados,Renault,Duster,2020,,8008014,69662000.0,CAMPERO,66600.0,Bogotá
7626,BAV682,Usados,Chevrolet,Spark [3],2015,,1601274,30675000.0,AUTOMOVIL,32600.0,Medellín
7627,WQL924,Usados,Mercedes Benz,Glc 300,2020,,5806064,181200000.0,CAMIONETA PASAJ.,159200.0,Cúcuta
7628,NYP757,Nuevos,Bmw,M340i,2022,,801434,229900000.0,AUTOMOVIL,189700.0,Soacha
7629,WNB872,Nuevos,Chevrolet,Equinox [3] [fl],2023,2849.0,1606253,140000000.0,CAMIONETA PASAJ.,113200.0,Cúcuta
7630,PJT680,Usados,Chevrolet,Tracker,2015,,1606222,38500000.0,CAMIONETA PASAJ.,38700.0,Cali
7631,PZR065,Nuevos,Renault,Kwid [fl],2023,,8001214,48453000.0,AUTOMOVIL,40800.0,Bogotá
7632,CDO116,Usados,Mercedes Benz,B 180,2015,,5801284,55100000.0,AUTOMOVIL,50200.0,Bogotá
7633,JUK879,Usados,Chevrolet,Spark [3],2012,,1601240,27700000.0,AUTOMOVIL,29200.0,Ibagué
7634,MFE018,Nuevos,Volkswagen,Fox [2][fl],2020,,9201252,53000000.0,AUTOMOVIL,50500.0,Santa Marta
7635,OAE401,Nuevos,Kia,Picanto [3],2023,,4601292,54490000.0,AUTOMOVIL,0.0,Medellín
7636,AAJ081,Usados,Kia,Sportage [4],2017,,4606105,84200000.0,CAMIONETA PASAJ.,77300.0,Barranquilla
